Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,146600,1,300,0.21,146300,147400,145700,86328,12638862700,1806046030000,12319550,KSQ
026960,KR7026960005,동서,KOSPI,,18100,1,60,0.33,18050,18250,18040,68179,1236717090,1804570000000,99700000,STK
017800,KR7017800004,현대엘리베이,KOSPI,,45850,1,750,1.66,45000,46950,45000,123467,5695676650,1792385852250,39092385,STK
009420,KR7009420001,한올바이오파마,KOSPI,,33500,2,-1050,-3.04,34950,35300,33250,418744,14168004900,1750061373000,52240638,STK
393890,KR7393890009,더블유씨피,KOSDAQ,기술성장기업부,51600,1,600,1.18,52400,52700,49300,651289,33029142900,1738740328800,33696518,KSQ
004170,KR7004170007,신세계,KOSPI,,175600,1,1800,1.04,173900,175600,173400,44480,7774042800,1728813783600,9845181,STK
006110,KR7006110001,삼아알미늄,KOSPI,,117100,2,-4000,-3.3,121100,123400,117100,104457,12514116800,1722765363600,14711916,STK
011210,KR7011210002,현대위아,KOSPI,,62900,1,2300,3.8,61300,63000,61100,194355,12141444100,1710570720700,27195083,STK
204320,KR7204320006,HL만도,KOSPI,,36400,1,700,1.96,35800,36750,35600,403944,14684326500,1709239168000,46957120,STK
298050,KR7298050006,효성첨단소재,KOSPI,,379000,2,-500,-0.13,381000,384500,376500,12767,4851834500,1697900292000,4479948,STK
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,우량기업부,74900,2,-100,-0.13,75000,75200,73000,101511,7531969000,1642493634600,21929154,KSQ
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,224000,2,-1500,-0.67,227500,230500,222500,66104,14915243500,1634856832000,7298468,KSQ
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,33200,2,-650,-1.92,34050,34050,33200,131325,4394916400,1629585513200,49083901,KSQ
298020,KR7298020009,효성티앤씨,KOSPI,,376000,1,11000,3.01,365000,381500,365000,18799,7051169000,1627208432000,4327682,STK
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,33700,2,-300,-0.88,34250,34800,32850,1301278,44209329050,1625998444400,48249212,KSQ
000080,KR7000080002,하이트진로,KOSPI,,23100,2,-250,-1.07,23350,23400,23100,183231,4253849300,1620086414100,70133611,STK
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,30000,2,-250,-0.83,29950,30650,28850,247554,7392843400,1611450000000,53715000,KSQ
051600,KR7051600005,한전KPS,KOSPI,,35750,2,-300,-0.83,35900,36250,35450,142053,5070744050,1608750000000,45000000,STK
003620,KR7003620002,KG모빌리티,KOSPI,,8520,2,-30,-0.35,8550,8640,8410,654074,5606074120,1592865324480,186956024,STK
003230,KR7003230000,삼양식품,KOSPI,,211000,2,-5500,-2.54,216000,217500,211000,58816,12504525500,1589466165000,7533015,STK
253450,KR7253450001,스튜디오드래곤,KOSDAQ,우량기업부,52800,3,0,0.0,52800,52900,52300,61746,3250064300,1587088694400,30058498,KSQ
185750,KR7185750007,종근당,KOSPI,,126200,2,-800,-0.63,127500,127700,125200,75950,9612269300,1586140156800,12568464,STK
007310,KR7007310006,오뚜기,KOSPI,,394000,1,9500,2.47,385500,394000,383500,8482,3308753000,1579085020000,4007830,STK
042670,KR7042670000,HD현대인프라코어,KOSPI,,7880,1,440,5.91,7510,7970,7510,3628452,28336922120,1572875209640,199603453,STK
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,66900,2,-500,-0.74,67600,68000,65600,201021,13389511500,1569304876800,23457472,KSQ
298040,KR7298040007,효성중공업,KOSPI,,165900,1,2700,1.65,164500,168900,164500,167422,27945373300,1546942513200,9324548,STK
121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,125500,1,2100,1.7,124400,126800,123100,121384,15142907200,1526064689000,12159878,KSQ
005850,KR7005850003,에스엘,KOSPI,,32850,1,2150,7.0,30950,34200,30850,618877,20411915050,1525833882000,46448520,STK
004000,KR7004000006,롯데정밀화학,KOSPI,,58900,2,-100,-0.17,59300,59800,58900,84582,5004282800,1519620000000,25800000,STK
073240,KR7073240004,금호타이어,KOSPI,,5240,2,-10,-0.19,5280,5360,5230,463551,2448957730,1505243903880,287260287,STK
000240,KR7000240002,한국앤컴퍼니,KOSPI,,15850,2,-5300,-25.06,17990,18800,15600,4368709,73421534180,1504723554000,94935240,STK
000150,KR7000150003,두산,KOSPI,,90900,1,1400,1.56,89500,90900,89300,98953,8911938800,1502016601500,16523835,STK
336260,KR7336260005,두산퓨얼셀,KOSPI,,22550,2,-150,-0.66,22600,23600,22400,598141,13703925750,1476883521300,65493726,STK
137310,KR7137310009,에스디바이오센서,KOSPI,,11820,2,-350,-2.88,12230,12330,11820,588042,7043079210,1471322312460,124477353,STK
375500,KR7375500006,DL이앤씨,KOSPI,,37650,2,-200,-0.53,37600,38300,37550,141002,5341387850,1456814905950,38693623,STK
006040,KR7006040000,동원산업,KOSPI,,31300,2,-650,-2.03,32300,32300,31300,50108,1582344750,1454907414500,46482665,STK
002710,KR7002710002,TCC스틸,KOSPI,,55300,3,0,0.0,56100,57800,55100,353528,20006815400,1449617444100,26213697,STK
248070,KR7248070005,솔루엠,KOSPI,,28500,1,650,2.33,27950,28500,27950,575868,16318353038,1425158203500,50005551,STK
004800,KR7004800009,효성,KOSPI,,67600,2,-100,-0.15,68000,68000,67100,24487,1653129500,1424401290000,21071025,STK
006280,KR7006280002,녹십자,KOSPI,,121100,2,-1200,-0.98,122300,122700,120900,33031,4020243400,1415239751800,11686538,STK
139130,KR7139130009,DGB금융지주,KOSPI,,8360,2,-10,-0.12,8390,8410,8340,539667,4523901910,1414059163880,169145833,STK
108320,KR7108320003,LX세미콘,KOSPI,,86800,2,-300,-0.34,87600,88400,86000,93993,8162946300,1411741240000,16264300,STK
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,90300,1,4900,5.74,87700,90300,85500,267921,23575659400,1397897547900,15480593,KSQ
005300,KR7005300009,롯데칠성,KOSPI,,150500,2,-900,-0.59,151400,152700,149200,15913,2393974500,1396472042000,9278884,STK
005420,KR7005420005,코스모화학,KOSPI,,36050,1,500,1.41,36500,38000,35700,668059,24567620000,1384616619400,38408228,STK
018670,KR7018670000,SK가스,KOSPI,,150000,1,3500,2.39,147500,151500,146000,27279,4071392100,1384536600000,9230244,STK
192820,KR7192820009,코스맥스,KOSPI,,121500,2,-1300,-1.06,123100,123700,121000,59947,7299301500,1378965343500,11349509,STK
025900,KR7025900002,동화기업,KOSDAQ,우량기업부,66700,1,1100,1.68,66000,66700,65300,51255,3388290800,1348366846500,20215395,KSQ
006360,KR7006360002,GS건설,KOSPI,,15740,1,100,0.64,15700,16040,15690,456496,7217009650,1347052652600,85581490,STK
001740,KR7001740000,SK네트웍스,KOSPI,,5710,2,-10,-0.17,5700,5800,5700,569051,3263319490,1346293893150,235778265,STK
067310,KR7067310003,하나마이크론,KOSDAQ GLOBAL,우량기업부,27700,2,-500,-1.77,28500,28500,27400,984238,27408554200,1327712355800,47931854,KSQ
145720,KR7145720009,덴티움,KOSPI,,119500,2,-3100,-2.53,122600,125500,119400,97224,11738012200,1322725185000,11068830,STK
353200,KR7353200009,대덕전자,KOSPI,,26750,2,-650,-2.37,27600,28100,26550,1168475,31752731550,1321902743750,49416925,STK
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,109400,2,-4100,-3.61,114500,115300,107200,92987,10152035600,1277245000000,11675000,KSQ
365340,KR7365340009,성일하이텍,KOSDAQ,기술성장기업부,105600,2,-4400,-4.0,110100,110900,105200,168204,18076184900,1271680185600,12042426,KSQ
069620,KR7069620003,대웅제약,KOSPI,,109000,3,0,0.0,109000,110800,108200,33709,3685655600,1262936675000,11586575,STK
141080,KR7141080002,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,46200,2,-2800,-5.71,48950,49000,45450,322639,15080962450,1257604609800,27220879,KSQ
034230,KR7034230003,파라다이스,KOSDAQ,중견기업부,13700,2,-50,-0.36,13750,13770,13600,327463,4474659640,1257099327500,91759075,KSQ
001440,KR7001440007,대한전선,KOSPI,,10020,2,-1990,-16.57,10310,10440,9980,5478440,55414187950,1246961946000,124447300,STK
009240,KR7009240003,한샘,KOSPI,,52400,1,500,0.96,51100,53500,51100,17982,945428100,1233177827200,23533928,STK
161890,KR7161890009,한국콜마,KOSPI,,53400,2,-900,-1.66,54100,54200,53100,105121,5638097900,1221855012000,22881180,STK
069960,KR7069960003,현대백화점,KOSPI,,52000,1,500,0.97,51800,52100,51500,73274,3803801500,1216926932000,23402441,STK
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,74700,1,2900,4.04,72600,75500,71500,496447,36441094500,1215437350500,16270915,KSQ
280360,KR7280360009,롯데웰푸드,KOSPI,,128300,2,-3100,-2.36,132400,132500,127700,12751,1647363200,1210455844200,9434574,STK
222800,KR7222800005,심텍,KOSDAQ,우량기업부,37050,2,-750,-1.98,38100,38150,37050,367749,13764104100,1180195998150,31854143,KSQ
120110,KR7120110002,코오롱인더,KOSPI,,42700,3,0,0.0,42800,43500,42550,133612,5736906200,1175065185700,27519091,STK
003690,KR7003690005,코리안리,KOSPI,,7100,2,-80,-1.11,7200,7200,7030,637890,4523863530,1174109434600,165367526,STK
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,22450,2,-500,-2.18,22950,23050,22300,309557,6980693050,1172473565300,52225994,KSQ
278280,KR7278280003,천보,KOSDAQ GLOBAL,우량기업부,117100,2,-1400,-1.18,119500,121800,115300,122242,14405931100,1171000000000,10000000,KSQ
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,62100,2,-700,-1.11,63500,63500,61800,75436,4707717500,1168024927500,18808775,KSQ
285130,KR7285130001,SK케미칼,KOSPI,,67400,1,1500,2.28,66000,68300,65900,81086,5463575600,1162904974200,17253783,STK
001120,KR7001120005,LX인터내셔널,KOSPI,,30000,1,450,1.52,29800,30450,29750,308534,9304297300,1162800000000,38760000,STK
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,51000,2,-100,-0.2,51500,52100,50500,145175,7425442500,1159801098000,22741198,KSQ
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,165700,2,-500,-0.3,165100,167800,163500,30447,5043525300,1154259406300,6965959,KSQ
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,17300,2,-120,-0.69,17530,17920,16910,1263710,21969386640,1137138480400,65730548,KSQ
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,40100,2,-1150,-2.79,41450,41450,40050,155718,6300831450,1136028629100,28329891,KSQ
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,45700,2,-250,-0.54,46150,46450,45150,69258,3163135700,1134784880300,24831179,KSQ
067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,11090,1,260,2.4,10830,11350,10680,1303328,14374767780,1129283188580,101828962,KSQ
093370,KR7093370005,후성,KOSPI,,11960,1,30,0.25,11990,12070,11910,261035,3126874740,1128451163840,94352104,STK
009970,KR7009970005,영원무역홀딩스,KOSPI,,81300,1,700,0.87,80500,81900,78700,48853,3911054100,1108573629600,13635592,STK
100090,KR7100090000,SK오션플랜트,KOSPI,,18550,1,250,1.37,18500,19080,18410,729262,13671606680,1098077786400,59195568,STK
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,105500,2,-2200,-2.04,106900,107700,104400,79642,8386454100,1088804626500,10320423,KSQ
395400,KR7395400005,SK리츠,KOSPI,,4010,1,30,0.75,3990,4045,3970,2598834,10427147205,1083232042790,270132679,STK
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,30050,1,350,1.18,29850,30050,29550,70360,2101827350,1079058238000,35908760,KSQ
103140,KR7103140000,풍산,KOSPI,,37850,1,100,0.26,38000,38850,37550,226572,8640049100,1060718922300,28024278,STK
140410,KR7140410002,메지온,KOSDAQ,중견기업부,35550,3,0,0.0,35250,35900,34950,112011,3980606500,1051831678950,29587389,KSQ
003090,KR7003090008,대웅,KOSPI,,18050,1,200,1.12,18070,18140,17820,59572,1070711550,1049462739000,58141980,STK
383310,KR7383310000,에코프로에이치엔,KOSDAQ,중견기업부,68300,1,1200,1.79,68000,69500,67200,202345,13870623600,1045326855600,15304932,KSQ
089860,KR7089860001,롯데렌탈,KOSPI,,28500,1,1050,3.83,27400,28650,27400,189922,5360190950,1044070795500,36634063,STK
000210,KR7000210005,DL,KOSPI,,49800,1,1650,3.43,48150,50200,48100,97211,4821727800,1043603023200,20955884,STK
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,26150,1,350,1.36,26250,27150,25850,590793,15656971250,1041031709200,39810008,KSQ
098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,15030,2,-680,-4.33,15710,15850,14640,3170757,48059618260,1031880967650,68654755,KSQ
006650,KR7006650006,대한유화,KOSPI,,157900,1,500,0.32,157400,158500,156000,18032,2843584300,1026350000000,6500000,STK
225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,15380,2,-780,-4.83,16140,16140,15300,559880,8754322490,1011923562600,65794770,KSQ
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,20600,2,-400,-1.9,20650,21450,20300,695255,14485747900,1004311861800,48753003,KSQ
014820,KR7014820005,동원시스템즈,KOSPI,,34300,1,1250,3.78,33150,34400,33150,29410,1000031550,994400972600,28991282,STK
131970,KR7131970006,두산테스나,KOSDAQ,우량기업부,58300,2,-500,-0.85,59500,59600,57300,172137,10010422600,991482797800,17006566,KSQ
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,35800,1,3650,11.35,32150,40000,32100,7149079,262778441500,983925338400,27483948,KSQ
267270,KR7267270007,HD현대건설기계,KOSPI,,49900,1,2400,5.05,48400,50300,48350,466322,23113085700,983069570700,19700793,STK
089590,KR7089590004,제주항공,KOSPI,,12150,1,310,2.62,11900,12150,11690,322596,3870093360,979787967750,80640985,STK
036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,5950,2,-500,-7.75,6780,6970,5930,21566436,138478087120,978538802850,164460303,KSQ
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,45600,2,-850,-1.83,46750,47000,45450,209287,9629318650,978185983200,21451447,KSQ
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,우량기업부,52200,1,300,0.58,52200,52600,51700,282150,14698787200,975128833800,18680629,KSQ
009900,KR7009900002,명신산업,KOSPI,,18560,1,40,0.22,18730,19090,18520,265344,4996051220,973845668480,52470133,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,20250,2,-550,-2.64,20700,21100,19990,347991,7136827150,969823914750,47892539,KSQ
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,173000,2,-2000,-1.14,177100,183000,172600,111349,19792247400,968587729000,5598773,STK
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,48900,2,-1400,-2.78,50600,50700,48100,219206,10699472450,965905758600,19752674,KSQ
294870,KR7294870001,HDC현대산업개발,KOSPI,,14620,1,140,0.97,14580,14820,14420,496969,7278026560,963565164600,65907330,STK
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,45950,1,3300,7.74,43500,46300,42850,458720,20581201300,963298373200,20964056,KSQ
009520,KR7009520008,포스코엠텍,KOSDAQ,우량기업부,23100,1,350,1.54,23000,23600,22950,580669,13515206700,961946439300,41642703,KSQ
016790,KR7016790008,카나리아바이오,KOSDAQ,중견기업부,5550,2,-780,-12.32,6360,6380,5310,9896526,57087510540,959005617750,172793805,KSQ
003030,KR7003030004,세아제강지주,KOSPI,,231500,1,8000,3.58,224000,232500,221000,14509,3293358500,958793595500,4141657,STK
001430,KR7001430008,세아베스틸지주,KOSPI,,26400,2,-400,-1.49,26800,27750,26350,236241,6363610900,946759941600,35862119,STK
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,29850,2,-750,-2.45,30600,31000,29650,454679,13693706150,942238324050,31565773,KSQ
195870,KR7195870001,해성디에스,KOSPI,,55400,2,-100,-0.18,56000,56800,55300,131029,7335526400,941800000000,17000000,STK
001800,KR7001800002,오리온홀딩스,KOSPI,,15010,2,-20,-0.13,15140,15160,15010,59175,890709140,940307784220,62645422,STK
084370,KR7084370006,유진테크,KOSDAQ GLOBAL,우량기업부,40800,2,-200,-0.49,41650,41650,39800,379300,15471482050,934974513600,22916042,KSQ
085660,KR7085660009,차바이오텍,KOSDAQ,벤처기업부,16600,1,190,1.16,16410,16680,16160,369010,6056894360,934819753800,56314443,KSQ
000670,KR7000670000,영풍,KOSPI,,507000,1,7000,1.4,505000,513000,499000,1970,995467000,933914280000,1842040,STK
069260,KR7069260008,TKG휴켐스,KOSPI,,22100,1,250,1.14,21900,22150,21900,69876,1537982900,903416794800,40878588,STK
012510,KR7012510004,더존비즈온,KOSPI,,29600,1,200,0.68,29550,29800,29500,45493,1347656650,899330406400,30382784,STK
178920,KR7178920005,PI첨단소재,KOSPI,,30450,2,-450,-1.46,30750,31150,30350,50999,1562629250,894204504900,29366322,STK
420770,KR7420770000,기가비스,KOSDAQ,중견기업부,70500,2,-1300,-1.81,72300,73400,69300,151672,10648880000,893640939000,12675758,KSQ
300720,KR7300720000,한일시멘트,KOSPI,,12830,1,220,1.74,12580,12840,12580,80786,1030005080,888625558200,69261540,STK
372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,109600,1,1800,1.67,110000,112900,109000,69005,7652925600,874503660800,7979048,KSQ
010780,KR7010780005,아이에스동서,KOSPI,,28100,1,500,1.81,27700,28450,27600,63102,1773249500,868082228600,30892606,STK
105630,KR7105630008,한세실업,KOSPI,,21700,3,0,0.0,21750,22000,21600,50348,1096406000,868000000000,40000000,STK
271940,KR7271940009,일진하이솔루스,KOSPI,,23850,2,-550,-2.25,24600,25000,23750,107659,2618350650,866069581500,36313190,STK
192080,KR7192080000,더블유게임즈,KOSPI,,46850,2,-750,-1.58,47600,47750,46750,25121,1180859300,852236965450,18190757,STK
348950,KR7348950007,제이알글로벌리츠,KOSPI,,4305,2,-10,-0.23,4310,4345,4260,435883,1873442525,849703680000,197376000,STK
181710,KR7181710005,NHN,KOSPI,,24200,1,400,1.68,23900,24300,23650,85114,2050586350,845467704400,34936682,STK
039130,KR7039130000,하나투어,KOSPI,,52600,1,400,0.77,52800,53400,52000,56539,2986333400,843661131000,16039185,STK
085620,KR7085620003,미래에셋생명,KOSPI,,4740,3,0,0.0,4655,4830,4655,237499,1122096060,839056735860,177016189,STK
114090,KR7114090004,GKL,KOSPI,,13540,2,-50,-0.37,13590,13690,13520,116966,1589269910,837525771800,61855670,STK
016380,KR7016380008,KG스틸,KOSPI,,8370,2,-40,-0.48,8400,8560,8360,377977,3188444740,837074467890,100008897,STK
067160,KR7067160002,아프리카TV,KOSDAQ,우량기업부,72800,2,-900,-1.22,75000,75500,72400,396216,29257150700,836819037600,11494767,KSQ
020560,KR7020560009,아시아나항공,KOSPI,,11150,1,120,1.09,11030,11250,10910,333878,3703482380,829691168600,74411764,STK
336370,KR7336370002,솔루스첨단소재,KOSPI,,23550,2,-250,-1.05,24350,24400,23350,145239,3449193650,826868642250,35111195,STK
002350,KR7002350007,넥센타이어,KOSPI,,8460,3,0,0.0,8470,8570,8380,65064,552306670,826270239420,97667877,STK
023590,KR7023590003,다우기술,KOSPI,,18400,1,250,1.38,18180,18400,18080,46257,846897500,825545752800,44866617,STK
002840,KR7002840007,미원상사,KOSPI,,169500,1,600,0.36,168900,169500,167400,6262,1053092000,822075000000,4850000,STK
336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,9280,2,-730,-7.29,9930,10030,9180,2617578,24757608040,818253931200,88173915,KSQ
